"idhod","hodnota","stapro_kod","mj_cis","mj_kod","typosoby_kod","odvetvi_cis","odvetvi_kod","rok","ctvrtleti","uzemi_cis","uzemi_kod","stapro_txt","mj_txt","typosoby_txt","odvetvi_txt"
"781275036","294.8","316","78","80403","100","5103","O","2016","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"781275051","310.3","316","78","80403","100","5103","P","2016","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Vzdělávání"
"781275066","306.9","316","78","80403","100","5103","Q","2016","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zdravotní a sociální péče"
"781275081","54","316","78","80403","100","5103","R","2016","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Kulturní, zábavní a rekreační činnosti"
"781275096","50.9","316","78","80403","100","5103","S","2016","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ostatní činnosti"
"786864256","3925.6","316","78","80403","200",,,"2016","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený",
"786864268","4059.4","316","78","80403","100",,,"2016","2","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický",
"781031193","98.1","316","78","80403","200","5103","A","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zemědělství, lesnictví, rybářství"
"781031207","27.2","316","78","80403","200","5103","B","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Těžba a dobývání"
"781031221","1124","316","78","80403","200","5103","C","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zpracovatelský průmysl"
"781031235","30.3","316","78","80403","200","5103","D","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"781031263","209","316","78","80403","200","5103","F","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Stavebnictví"
"781031277","486.3","316","78","80403","200","5103","G","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"781031291","256.8","316","78","80403","200","5103","H","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Doprava a skladování"
"781031249","51.9","316","78","80403","200","5103","E","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"781031305","116.1","316","78","80403","200","5103","I","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ubytování, stravování a pohostinství"
"781031319","108.9","316","78","80403","200","5103","J","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Informační a komunikační činnosti"
"781031333","72.2","316","78","80403","200","5103","K","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Peněžnictví a pojišťovnictví"
"781031347","43.6","316","78","80403","200","5103","L","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Činnosti v oblasti nemovitostí"
"781031361","167.8","316","78","80403","200","5103","M","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Profesní, vědecké a technické činnosti"
"781031375","191.9","316","78","80403","200","5103","N","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Administrativní a podpůrné činnosti"
"781031389","292.1","316","78","80403","200","5103","O","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"781031403","270.1","316","78","80403","200","5103","P","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Vzdělávání"
"781031417","289.8","316","78","80403","200","5103","Q","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zdravotní a sociální péče"
"781031431","50.8","316","78","80403","200","5103","R","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Kulturní, zábavní a rekreační činnosti"
"781031445","45.7","316","78","80403","200","5103","S","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ostatní činnosti"
"781274827","99.7","316","78","80403","100","5103","A","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zemědělství, lesnictví, rybářství"
"781274842","27.4","316","78","80403","100","5103","B","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Těžba a dobývání"
"781274857","1136.6","316","78","80403","100","5103","C","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zpracovatelský průmysl"
"781274872","30.5","316","78","80403","100","5103","D","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"781274887","52.5","316","78","80403","100","5103","E","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"781274902","212.1","316","78","80403","100","5103","F","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Stavebnictví"
"781274917","505.5","316","78","80403","100","5103","G","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"781274932","259.9","316","78","80403","100","5103","H","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Doprava a skladování"
"781274947","121.4","316","78","80403","100","5103","I","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ubytování, stravování a pohostinství"
"781274962","111.3","316","78","80403","100","5103","J","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Informační a komunikační činnosti"
"781274977","74.4","316","78","80403","100","5103","K","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Peněžnictví a pojišťovnictví"
"781274992","45.2","316","78","80403","100","5103","L","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Činnosti v oblasti nemovitostí"
"781275007","176.7","316","78","80403","100","5103","M","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Profesní, vědecké a technické činnosti"
"781275022","203.8","316","78","80403","100","5103","N","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Administrativní a podpůrné činnosti"
"781275037","296.6","316","78","80403","100","5103","O","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"781275052","300.7","316","78","80403","100","5103","P","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Vzdělávání"
"781275067","308.5","316","78","80403","100","5103","Q","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zdravotní a sociální péče"
"781275082","53.9","316","78","80403","100","5103","R","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Kulturní, zábavní a rekreační činnosti"
"781275097","51.1","316","78","80403","100","5103","S","2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ostatní činnosti"
"786864280","3932.5","316","78","80403","200",,,"2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený",
"786864292","4067.7","316","78","80403","100",,,"2016","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický",
"840136019","43.9","316","78","80403","100","5103","L","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Činnosti v oblasti nemovitostí"
"840144481","73.6","316","78","80403","200","5103","K","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Peněžnictví a pojišťovnictví"
"840144857","1161.6","316","78","80403","200","5103","C","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zpracovatelský průmysl"
"840144858","202.8","316","78","80403","200","5103","N","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Administrativní a podpůrné činnosti"
"840143007","24.3","316","78","80403","200","5103","B","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Těžba a dobývání"
"840139571","52.2","316","78","80403","200","5103","R","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Kulturní, zábavní a rekreační činnosti"
"840139553","4067.5","316","78","80403","200",,,"2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený",
"840139559","299.5","316","78","80403","200","5103","Q","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zdravotní a sociální péče"
"840144177","520","316","78","80403","100","5103","G","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"840141930","4202.8","316","78","80403","100",,,"2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický",
"840144558","328.9","316","78","80403","100","5103","P","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Vzdělávání"
"840144066","47.4","316","78","80403","200","5103","S","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ostatní činnosti"
"840144069","116.8","316","78","80403","200","5103","J","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Informační a komunikační činnosti"
"840137518","294.6","316","78","80403","200","5103","O","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"840138768","123.1","316","78","80403","200","5103","I","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ubytování, stravování a pohostinství"
"840145324","75.8","316","78","80403","100","5103","K","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Peněžnictví a pojišťovnictví"
"840147071","42.4","316","78","80403","200","5103","L","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Činnosti v oblasti nemovitostí"
"840139909","52.7","316","78","80403","100","5103","E","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"840139918","320.5","316","78","80403","100","5103","Q","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zdravotní a sociální péče"
"840143394","24.4","316","78","80403","100","5103","B","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Těžba a dobývání"
"840142709","211.2","316","78","80403","100","5103","F","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Stavebnictví"
"840142724","119.6","316","78","80403","100","5103","J","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Informační a komunikační činnosti"
"840147847","293.7","316","78","80403","200","5103","P","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Vzdělávání"
"840147848","32.2","316","78","80403","200","5103","D","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"840147851","96.9","316","78","80403","200","5103","A","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zemědělství, lesnictví, rybářství"
"840147860","176.4","316","78","80403","200","5103","M","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Profesní, vědecké a technické činnosti"
"840147925","210.7","316","78","80403","100","5103","N","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Administrativní a podpůrné činnosti"
"840147141","55","316","78","80403","100","5103","R","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Kulturní, zábavní a rekreační činnosti"
"840147150","32.4","316","78","80403","100","5103","D","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"840140712","299.3","316","78","80403","100","5103","O","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"840146780","127.4","316","78","80403","100","5103","I","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ubytování, stravování a pohostinství"
"840146768","53.4","316","78","80403","100","5103","S","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ostatní činnosti"
"840146779","185.9","316","78","80403","100","5103","M","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Profesní, vědecké a technické činnosti"
"840147931","1172.3","316","78","80403","100","5103","C","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zpracovatelský průmysl"
"840146366","98","316","78","80403","100","5103","A","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zemědělství, lesnictví, rybářství"
"840145620","500.5","316","78","80403","200","5103","G","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"840136459","208.9","316","78","80403","200","5103","F","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Stavebnictví"
"840136460","268.7","316","78","80403","200","5103","H","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Doprava a skladování"
"840135661","52","316","78","80403","200","5103","E","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"840138029","271.2","316","78","80403","100","5103","H","2017","4","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Doprava a skladování"
"886224448","23.8","316","78","80403","200","5103","B","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Těžba a dobývání"
"886224874","210.3","316","78","80403","200","5103","F","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Stavebnictví"
"886204661","302.3","316","78","80403","200","5103","Q","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zdravotní a sociální péče"
"886219668","129.2","316","78","80403","100","5103","I","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ubytování, stravování a pohostinství"
"886220235","33.9","316","78","80403","200","5103","D","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"886224266","52.1","316","78","80403","200","5103","R","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Kulturní, zábavní a rekreační činnosti"
"886200418","268.7","316","78","80403","200","5103","H","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Doprava a skladování"
"886200423","296.7","316","78","80403","200","5103","O","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"886202152","4214.7","316","78","80403","100",,,"2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický",
"886202153","123.4","316","78","80403","100","5103","J","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Informační a komunikační činnosti"
"886202165","53.2","316","78","80403","200","5103","E","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"886224049","4077.2","316","78","80403","200",,,"2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený",
"886220822","178.1","316","78","80403","200","5103","M","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Profesní, vědecké a technické činnosti"
"886220818","301.8","316","78","80403","100","5103","O","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"886203961","1156.2","316","78","80403","200","5103","C","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zpracovatelský průmysl"
"886206062","323.8","316","78","80403","100","5103","Q","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zdravotní a sociální péče"
"886206064","1164.3","316","78","80403","100","5103","C","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zpracovatelský průmysl"
"886201444","203.9","316","78","80403","200","5103","N","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Administrativní a podpůrné činnosti"
"886203147","324.8","316","78","80403","100","5103","P","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Vzdělávání"
"886220076","120.6","316","78","80403","200","5103","J","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Informační a komunikační činnosti"
"886220080","73.8","316","78","80403","200","5103","K","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Peněžnictví a pojišťovnictví"
"886224084","43.8","316","78","80403","100","5103","L","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Činnosti v oblasti nemovitostí"
"886204223","75.9","316","78","80403","100","5103","K","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Peněžnictví a pojišťovnictví"
"886220314","521.9","316","78","80403","100","5103","G","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"886220317","213.3","316","78","80403","100","5103","F","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Stavebnictví"
"886199904","34.1","316","78","80403","100","5103","D","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"886220310","55.2","316","78","80403","100","5103","R","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Kulturní, zábavní a rekreační činnosti"
"886227689","187","316","78","80403","100","5103","M","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Profesní, vědecké a technické činnosti"
"886200759","48.3","316","78","80403","200","5103","S","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ostatní činnosti"
"886204369","123","316","78","80403","200","5103","I","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ubytování, stravování a pohostinství"
"886203572","53.7","316","78","80403","100","5103","S","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ostatní činnosti"
"886203568","212.2","316","78","80403","100","5103","N","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Administrativní a podpůrné činnosti"
"886219014","42.2","316","78","80403","200","5103","L","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Činnosti v oblasti nemovitostí"
"886219010","501.8","316","78","80403","200","5103","G","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"886202559","54","316","78","80403","100","5103","E","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"886220719","289.7","316","78","80403","200","5103","P","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Vzdělávání"
"886221736","23.9","316","78","80403","100","5103","B","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Těžba a dobývání"
"886221363","98.9","316","78","80403","200","5103","A","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zemědělství, lesnictví, rybářství"
"886201032","100.2","316","78","80403","100","5103","A","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zemědělství, lesnictví, rybářství"
"886220641","272.1","316","78","80403","100","5103","H","2018","3","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Doprava a skladování"
"1107052149","51.9","316","78","80403","200","5103","R","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Kulturní, zábavní a rekreační činnosti"
"1107052273","119","316","78","80403","200","5103","I","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ubytování, stravování a pohostinství"
"1107052146","34.5","316","78","80403","200","5103","D","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"1107052148","73.7","316","78","80403","200","5103","K","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Peněžnictví a pojišťovnictví"
"1107057150","23.2","316","78","80403","200","5103","B","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Těžba a dobývání"
"1107055649","310.3","316","78","80403","200","5103","P","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Vzdělávání"
"1107055909","4218.6","316","78","80403","100",,,"2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický",
"1107056076","295.3","316","78","80403","200","5103","O","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Veřejná správa a obrana; povinné sociální zabezpečení"
"1107038468","34.9","316","78","80403","100","5103","D","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu"
"1107038470","1137.6","316","78","80403","100","5103","C","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zpracovatelský průmysl"
"1107038403","127.9","316","78","80403","100","5103","I","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ubytování, stravování a pohostinství"
"1107038625","208.5","316","78","80403","100","5103","F","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Stavebnictví"
"1107038626","269","316","78","80403","100","5103","H","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Doprava a skladování"
"1107038644","204.2","316","78","80403","200","5103","F","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Stavebnictví"
"1107038646","192.4","316","78","80403","200","5103","N","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Administrativní a podpůrné činnosti"
"1107052484","1119.2","316","78","80403","200","5103","C","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zpracovatelský průmysl"
"1107041243","51.9","316","78","80403","100","5103","E","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zásobování vodou; činnosti související s odpady a sanacemi"
"1107038848","48.9","316","78","80403","200","5103","L","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Činnosti v oblasti nemovitostí"
"1107038710","93.1","316","78","80403","100","5103","A","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zemědělství, lesnictví, rybářství"
"1107049879","4037.9","316","78","80403","200",,,"2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený",
"1107034516","50.8","316","78","80403","200","5103","E","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zásobování vodou; činnosti související s odpady a sanacemi"
"1107035072","172.1","316","78","80403","200","5103","M","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Profesní, vědecké a technické činnosti"
"1107042253","55.5","316","78","80403","100","5103","R","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Kulturní, zábavní a rekreační činnosti"
"1107044905","205.1","316","78","80403","100","5103","N","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Administrativní a podpůrné činnosti"
"1107052400","76.3","316","78","80403","100","5103","K","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Peněžnictví a pojišťovnictví"
"1107052395","184.3","316","78","80403","100","5103","M","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Profesní, vědecké a technické činnosti"
"1107052423","54.9","316","78","80403","100","5103","S","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Ostatní činnosti"
"1107052424","23.3","316","78","80403","100","5103","B","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Těžba a dobývání"
"1107034517","126.5","316","78","80403","200","5103","J","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Informační a komunikační činnosti"
"1107034753","264.9","316","78","80403","200","5103","H","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Doprava a skladování"
"1107035017","310.8","316","78","80403","200","5103","Q","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zdravotní a sociální péče"
"1107037924","526.8","316","78","80403","100","5103","G","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"1107046183","90.7","316","78","80403","200","5103","A","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Zemědělství, lesnictví, rybářství"
"1107045122","500","316","78","80403","200","5103","G","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Velkoobchod a maloobchod; opravy a údržba motorových vozidel"
"1107049422","300.2","316","78","80403","100","5103","O","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Veřejná správa a obrana; povinné sociální zabezpečení"
"1107035353","335.7","316","78","80403","100","5103","Q","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","fyzický","Zdravotní a sociální péče"
"1107048410","49.4","316","78","80403","200","5103","S","2020","1","97","19","Průměrný počet zaměstnaných osob","tis. osob (tis. os.)","přepočtený","Ostatní činnosti"
